seed,nfe,forward_process,predictor_type,corrector_type,num_steps,gibbs_k,gibbs_temperature,anneal_temperature,maskgit_temperature,corrector_step_size,avg_run_length,error_rate
0,32,CosineSchedule,md4,gibbs,16,4,2.0,True,,,7.230821,0.022984255
1,32,CosineSchedule,md4,gibbs,16,4,2.0,True,,,7.2381816,0.023165358
2,32,CosineSchedule,md4,gibbs,16,4,2.0,True,,,7.273141,0.023590554
3,32,CosineSchedule,md4,gibbs,16,4,2.0,True,,,7.126949,0.023826776
4,32,CosineSchedule,md4,gibbs,16,4,2.0,True,,,7.094164,0.0240315
0,32,CosineSchedule,md4,gibbs,16,4,4.0,True,,,6.9930067,0.023937013
1,32,CosineSchedule,md4,gibbs,16,4,4.0,True,,,6.971298,0.024070865
2,32,CosineSchedule,md4,gibbs,16,4,4.0,True,,,7.1162505,0.023724414
3,32,CosineSchedule,md4,gibbs,16,4,4.0,True,,,6.867321,0.024519684
4,32,CosineSchedule,md4,gibbs,16,4,4.0,True,,,7.0403166,0.023992129
0,32,CosineSchedule,md4,gibbs,16,8,0.01,True,,,5.7081695,0.031039368
1,32,CosineSchedule,md4,gibbs,16,8,0.01,True,,,5.713011,0.03182677
2,32,CosineSchedule,md4,gibbs,16,8,0.01,True,,,5.730916,0.031551182
3,32,CosineSchedule,md4,gibbs,16,8,0.01,True,,,5.7199035,0.031582672
4,32,CosineSchedule,md4,gibbs,16,8,0.01,True,,,5.673507,0.031582672
0,32,CosineSchedule,md4,gibbs,16,8,0.1,True,,,5.7140307,0.031212596
1,32,CosineSchedule,md4,gibbs,16,8,0.1,True,,,5.7079153,0.032047257
2,32,CosineSchedule,md4,gibbs,16,8,0.1,True,,,5.7373376,0.031629913
3,32,CosineSchedule,md4,gibbs,16,8,0.1,True,,,5.7430005,0.0316378
4,32,CosineSchedule,md4,gibbs,16,8,0.1,True,,,5.669989,0.03107087
0,32,CosineSchedule,md4,gibbs,16,8,0.5,True,,,5.81105,0.031228345
1,32,CosineSchedule,md4,gibbs,16,8,0.5,True,,,5.8245363,0.031023627
2,32,CosineSchedule,md4,gibbs,16,8,0.5,True,,,5.8287797,0.031677168
3,32,CosineSchedule,md4,gibbs,16,8,0.5,True,,,5.7989397,0.03055118
4,32,CosineSchedule,md4,gibbs,16,8,0.5,True,,,5.788712,0.030897638
0,32,CosineSchedule,md4,gibbs,16,8,1.0,True,,,5.974887,0.029858273
1,32,CosineSchedule,md4,gibbs,16,8,1.0,True,,,6.015886,0.030212598
2,32,CosineSchedule,md4,gibbs,16,8,1.0,True,,,5.8999767,0.030748036
3,32,CosineSchedule,md4,gibbs,16,8,1.0,True,,,5.933068,0.030251972
4,32,CosineSchedule,md4,gibbs,16,8,1.0,True,,,6.0141897,0.029543309
0,32,CosineSchedule,md4,gibbs,16,8,2.0,True,,,6.2369046,0.028543312
1,32,CosineSchedule,md4,gibbs,16,8,2.0,True,,,6.257944,0.02813386
2,32,CosineSchedule,md4,gibbs,16,8,2.0,True,,,6.181484,0.028787402
3,32,CosineSchedule,md4,gibbs,16,8,2.0,True,,,6.229923,0.028897638
4,32,CosineSchedule,md4,gibbs,16,8,2.0,True,,,6.136146,0.0291811
0,32,CosineSchedule,md4,gibbs,16,8,4.0,True,,,6.3504663,0.027354332
1,32,CosineSchedule,md4,gibbs,16,8,4.0,True,,,6.324736,0.028062988
2,32,CosineSchedule,md4,gibbs,16,8,4.0,True,,,6.3429136,0.027724413
3,32,CosineSchedule,md4,gibbs,16,8,4.0,True,,,6.278819,0.027921267
4,32,CosineSchedule,md4,gibbs,16,8,4.0,True,,,6.2241673,0.028401576
0,32,CosineSchedule,md4,gibbs,16,16,0.01,True,,,4.266382,0.04666929
1,32,CosineSchedule,md4,gibbs,16,16,0.01,True,,,4.2845187,0.046409447
2,32,CosineSchedule,md4,gibbs,16,16,0.01,True,,,4.30556,0.045409437
3,32,CosineSchedule,md4,gibbs,16,16,0.01,True,,,4.3022323,0.04548032
4,32,CosineSchedule,md4,gibbs,16,16,0.01,True,,,4.2410793,0.046803154
0,32,CosineSchedule,md4,gibbs,16,16,0.1,True,,,4.258859,0.04692914
1,32,CosineSchedule,md4,gibbs,16,16,0.1,True,,,4.3065743,0.04582677
2,32,CosineSchedule,md4,gibbs,16,16,0.1,True,,,4.289975,0.04646456
3,32,CosineSchedule,md4,gibbs,16,16,0.1,True,,,4.329297,0.04525985
4,32,CosineSchedule,md4,gibbs,16,16,0.1,True,,,4.249386,0.04618897
0,32,CosineSchedule,md4,gibbs,16,16,0.5,True,,,4.387619,0.045527562
1,32,CosineSchedule,md4,gibbs,16,16,0.5,True,,,4.4086246,0.04392126
2,32,CosineSchedule,md4,gibbs,16,16,0.5,True,,,4.3464975,0.04574803
3,32,CosineSchedule,md4,gibbs,16,16,0.5,True,,,4.4137936,0.044566922
4,32,CosineSchedule,md4,gibbs,16,16,0.5,True,,,4.374274,0.04381889
0,32,CosineSchedule,md4,gibbs,16,16,1.0,True,,,4.5745325,0.043535426
1,32,CosineSchedule,md4,gibbs,16,16,1.0,True,,,4.50863,0.04363779
2,32,CosineSchedule,md4,gibbs,16,16,1.0,True,,,4.5333805,0.044645675
3,32,CosineSchedule,md4,gibbs,16,16,1.0,True,,,4.562304,0.04251968
4,32,CosineSchedule,md4,gibbs,16,16,1.0,True,,,4.5577555,0.042440943
0,32,CosineSchedule,md4,gibbs,16,16,2.0,True,,,4.8685865,0.040267725
1,32,CosineSchedule,md4,gibbs,16,16,2.0,True,,,4.8080535,0.040787403
2,32,CosineSchedule,md4,gibbs,16,16,2.0,True,,,4.844631,0.04062992
3,32,CosineSchedule,md4,gibbs,16,16,2.0,True,,,4.851057,0.040322833
4,32,CosineSchedule,md4,gibbs,16,16,2.0,True,,,4.8004804,0.039850384
0,32,CosineSchedule,md4,gibbs,16,16,4.0,True,,,5.186806,0.036370076
1,32,CosineSchedule,md4,gibbs,16,16,4.0,True,,,5.139323,0.03637008
2,32,CosineSchedule,md4,gibbs,16,16,4.0,True,,,5.108149,0.03737796
3,32,CosineSchedule,md4,gibbs,16,16,4.0,True,,,5.1243043,0.03662992
4,32,CosineSchedule,md4,gibbs,16,16,4.0,True,,,5.0469203,0.037598424
0,32,CosineSchedule,md4,gibbs,16,1,0.01,False,,,11.84856,8.661416e-05
1,32,CosineSchedule,md4,gibbs,16,1,0.01,False,,,11.715175,0.0001023622
2,32,CosineSchedule,md4,gibbs,16,1,0.01,False,,,11.9985,5.511811e-05
3,32,CosineSchedule,md4,gibbs,16,1,0.01,False,,,11.968209,7.086614e-05
4,32,CosineSchedule,md4,gibbs,16,1,0.01,False,,,11.847464,6.299213e-05
0,32,CosineSchedule,md4,gibbs,16,1,0.1,False,,,11.789629,5.511811e-05
1,32,CosineSchedule,md4,gibbs,16,1,0.1,False,,,11.63848,7.086614e-05
2,32,CosineSchedule,md4,gibbs,16,1,0.1,False,,,11.918063,5.511811e-05
3,32,CosineSchedule,md4,gibbs,16,1,0.1,False,,,11.962617,5.511811e-05
4,32,CosineSchedule,md4,gibbs,16,1,0.1,False,,,11.705533,7.874015e-05
0,32,CosineSchedule,md4,gibbs,16,1,0.5,False,,,11.419395,6.299213e-05
1,32,CosineSchedule,md4,gibbs,16,1,0.5,False,,,11.092815,8.661418e-05
2,32,CosineSchedule,md4,gibbs,16,1,0.5,False,,,11.374744,7.874016e-05
3,32,CosineSchedule,md4,gibbs,16,1,0.5,False,,,11.283497,5.511811e-05
4,32,CosineSchedule,md4,gibbs,16,1,0.5,False,,,11.172209,3.937008e-05
0,32,CosineSchedule,md4,gibbs,16,1,1.0,False,,,10.7554,6.299213e-05
1,32,CosineSchedule,md4,gibbs,16,1,1.0,False,,,10.467779,8.661418e-05
2,32,CosineSchedule,md4,gibbs,16,1,1.0,False,,,10.753592,5.511811e-05
3,32,CosineSchedule,md4,gibbs,16,1,1.0,False,,,10.630346,7.086614e-05
4,32,CosineSchedule,md4,gibbs,16,1,1.0,False,,,10.512484,7.086614e-05
0,32,CosineSchedule,md4,gibbs,16,1,2.0,False,,,9.829519,1.5748032e-05
1,32,CosineSchedule,md4,gibbs,16,1,2.0,False,,,9.553665,9.448819e-05
2,32,CosineSchedule,md4,gibbs,16,1,2.0,False,,,9.767264,3.937008e-05
3,32,CosineSchedule,md4,gibbs,16,1,2.0,False,,,9.849184,8.661416e-05
4,32,CosineSchedule,md4,gibbs,16,1,2.0,False,,,9.594483,5.511811e-05
0,32,CosineSchedule,md4,gibbs,16,1,4.0,False,,,8.907446,3.1496063e-05
1,32,CosineSchedule,md4,gibbs,16,1,4.0,False,,,8.779149,9.448819e-05
2,32,CosineSchedule,md4,gibbs,16,1,4.0,False,,,8.936051,3.937008e-05
3,32,CosineSchedule,md4,gibbs,16,1,4.0,False,,,9.06323,7.874015e-05
4,32,CosineSchedule,md4,gibbs,16,1,4.0,False,,,8.83185,0.0001023622
0,32,CosineSchedule,md4,gibbs,16,2,0.01,False,,,10.679126,0.00021259839
1,32,CosineSchedule,md4,gibbs,16,2,0.01,False,,,10.580261,0.0003464566
2,32,CosineSchedule,md4,gibbs,16,2,0.01,False,,,10.815378,0.00029133854
3,32,CosineSchedule,md4,gibbs,16,2,0.01,False,,,10.544525,0.00048031486
4,32,CosineSchedule,md4,gibbs,16,2,0.01,False,,,10.492663,0.00033858258
0,32,CosineSchedule,md4,gibbs,16,2,0.1,False,,,10.656011,0.00020472438
1,32,CosineSchedule,md4,gibbs,16,2,0.1,False,,,10.614479,0.00037007863
2,32,CosineSchedule,md4,gibbs,16,2,0.1,False,,,10.819949,0.00034645663
3,32,CosineSchedule,md4,gibbs,16,2,0.1,False,,,10.556701,0.00041732276
4,32,CosineSchedule,md4,gibbs,16,2,0.1,False,,,10.579387,0.00031496055
0,32,CosineSchedule,md4,gibbs,16,2,0.5,False,,,10.57327,0.00025196845
1,32,CosineSchedule,md4,gibbs,16,2,0.5,False,,,10.52545,0.00020472439
2,32,CosineSchedule,md4,gibbs,16,2,0.5,False,,,10.740958,0.00015748027
3,32,CosineSchedule,md4,gibbs,16,2,0.5,False,,,10.569777,0.00023622042
4,32,CosineSchedule,md4,gibbs,16,2,0.5,False,,,10.607442,0.0002913385
0,32,CosineSchedule,md4,gibbs,16,2,1.0,False,,,10.393828,0.00017322833
1,32,CosineSchedule,md4,gibbs,16,2,1.0,False,,,10.178117,0.00017322833
2,32,CosineSchedule,md4,gibbs,16,2,1.0,False,,,10.539316,0.0001023622
3,32,CosineSchedule,md4,gibbs,16,2,1.0,False,,,10.314262,0.00014173228
4,32,CosineSchedule,md4,gibbs,16,2,1.0,False,,,10.268752,0.00022834641
0,32,CosineSchedule,md4,gibbs,16,2,2.0,False,,,9.772484,7.874015e-05
1,32,CosineSchedule,md4,gibbs,16,2,2.0,False,,,9.565803,8.661418e-05
2,32,CosineSchedule,md4,gibbs,16,2,2.0,False,,,9.908655,9.448818e-05
3,32,CosineSchedule,md4,gibbs,16,2,2.0,False,,,9.750152,7.874015e-05
4,32,CosineSchedule,md4,gibbs,16,2,2.0,False,,,9.739766,0.000118110234
0,32,CosineSchedule,md4,gibbs,16,2,4.0,False,,,9.158558,6.299213e-05
1,32,CosineSchedule,md4,gibbs,16,2,4.0,False,,,8.969238,0.00013385825
2,32,CosineSchedule,md4,gibbs,16,2,4.0,False,,,9.182209,8.661416e-05
3,32,CosineSchedule,md4,gibbs,16,2,4.0,False,,,9.110969,0.00010236219
4,32,CosineSchedule,md4,gibbs,16,2,4.0,False,,,9.135679,0.00013385825
0,32,CosineSchedule,md4,gibbs,16,4,0.01,False,,,10.004689,0.0012204722
1,32,CosineSchedule,md4,gibbs,16,4,0.01,False,,,9.713158,0.001086614
2,32,CosineSchedule,md4,gibbs,16,4,0.01,False,,,9.911723,0.0011811021
3,32,CosineSchedule,md4,gibbs,16,4,0.01,False,,,9.876544,0.0011102359
4,32,CosineSchedule,md4,gibbs,16,4,0.01,False,,,9.748667,0.001173228
0,32,CosineSchedule,md4,gibbs,16,4,0.1,False,,,10.012516,0.0011023618
1,32,CosineSchedule,md4,gibbs,16,4,0.1,False,,,9.83405,0.0011102359
2,32,CosineSchedule,md4,gibbs,16,4,0.1,False,,,9.943292,0.0012125982
3,32,CosineSchedule,md4,gibbs,16,4,0.1,False,,,9.950249,0.001094488
4,32,CosineSchedule,md4,gibbs,16,4,0.1,False,,,9.824239,0.001173228
0,32,CosineSchedule,md4,gibbs,16,4,0.5,False,,,10.098619,0.00094488164
1,32,CosineSchedule,md4,gibbs,16,4,0.5,False,,,10.038428,0.0008582675
2,32,CosineSchedule,md4,gibbs,16,4,0.5,False,,,10.081121,0.0009527556
3,32,CosineSchedule,md4,gibbs,16,4,0.5,False,,,10.110584,0.00077952736
4,32,CosineSchedule,md4,gibbs,16,4,0.5,False,,,10.04473,0.0008976375
0,32,CosineSchedule,md4,gibbs,16,4,1.0,False,,,10.179737,0.00048818887
1,32,CosineSchedule,md4,gibbs,16,4,1.0,False,,,10.137812,0.00048818887
2,32,CosineSchedule,md4,gibbs,16,4,1.0,False,,,10.24,0.00052755896
3,32,CosineSchedule,md4,gibbs,16,4,1.0,False,,,10.047096,0.00031496058
4,32,CosineSchedule,md4,gibbs,16,4,1.0,False,,,10.116978,0.0006141731
0,32,CosineSchedule,md4,gibbs,16,4,2.0,False,,,9.745698,0.00025984246
1,32,CosineSchedule,md4,gibbs,16,4,2.0,False,,,9.73162,0.00023622045
2,32,CosineSchedule,md4,gibbs,16,4,2.0,False,,,9.951022,0.00023622041
3,32,CosineSchedule,md4,gibbs,16,4,2.0,False,,,9.613217,0.00032283453
4,32,CosineSchedule,md4,gibbs,16,4,2.0,False,,,9.763538,0.00032283456
0,32,CosineSchedule,md4,gibbs,16,4,4.0,False,,,9.151355,0.00019685036
1,32,CosineSchedule,md4,gibbs,16,4,4.0,False,,,9.090909,0.00020472438
2,32,CosineSchedule,md4,gibbs,16,4,4.0,False,,,9.190121,0.0001574803
3,32,CosineSchedule,md4,gibbs,16,4,4.0,False,,,8.995712,0.00023622042
4,32,CosineSchedule,md4,gibbs,16,4,4.0,False,,,9.16118,0.00023622045
0,32,CosineSchedule,md4,gibbs,16,8,0.01,False,,,7.6127043,0.0037086604
1,32,CosineSchedule,md4,gibbs,16,8,0.01,False,,,7.588333,0.003692912
2,32,CosineSchedule,md4,gibbs,16,8,0.01,False,,,7.6431594,0.004015747
3,32,CosineSchedule,md4,gibbs,16,8,0.01,False,,,7.6724806,0.003622046
4,32,CosineSchedule,md4,gibbs,16,8,0.01,False,,,7.528526,0.003527558
0,32,CosineSchedule,md4,gibbs,16,8,0.1,False,,,7.6399665,0.0037795263
1,32,CosineSchedule,md4,gibbs,16,8,0.1,False,,,7.698322,0.00359055
2,32,CosineSchedule,md4,gibbs,16,8,0.1,False,,,7.6927695,0.0036614162
3,32,CosineSchedule,md4,gibbs,16,8,0.1,False,,,7.6858406,0.003582676
4,32,CosineSchedule,md4,gibbs,16,8,0.1,False,,,7.5560803,0.0036062982
0,32,CosineSchedule,md4,gibbs,16,8,0.5,False,,,8.201974,0.0028346449
1,32,CosineSchedule,md4,gibbs,16,8,0.5,False,,,8.26553,0.0029448809
2,32,CosineSchedule,md4,gibbs,16,8,0.5,False,,,8.11359,0.0029370068
3,32,CosineSchedule,md4,gibbs,16,8,0.5,False,,,8.110505,0.002874015
4,32,CosineSchedule,md4,gibbs,16,8,0.5,False,,,8.10845,0.0026771647
0,32,CosineSchedule,md4,gibbs,16,8,1.0,False,,,8.69447,0.001188976
1,32,CosineSchedule,md4,gibbs,16,8,1.0,False,,,8.855067,0.0012283461
2,32,CosineSchedule,md4,gibbs,16,8,1.0,False,,,8.69152,0.0012519682
3,32,CosineSchedule,md4,gibbs,16,8,1.0,False,,,8.735413,0.0012440942
4,32,CosineSchedule,md4,gibbs,16,8,1.0,False,,,8.606777,0.0013700784
0,32,CosineSchedule,md4,gibbs,16,8,2.0,False,,,8.875329,0.00059842505
1,32,CosineSchedule,md4,gibbs,16,8,2.0,False,,,8.750341,0.00076377933
2,32,CosineSchedule,md4,gibbs,16,8,2.0,False,,,8.756328,0.00063779514
3,32,CosineSchedule,md4,gibbs,16,8,2.0,False,,,8.869794,0.000582677
4,32,CosineSchedule,md4,gibbs,16,8,2.0,False,,,8.659181,0.0007716533
0,32,CosineSchedule,md4,gibbs,16,8,4.0,False,,,8.515168,0.00053543295
1,32,CosineSchedule,md4,gibbs,16,8,4.0,False,,,8.609673,0.00051181094
2,32,CosineSchedule,md4,gibbs,16,8,4.0,False,,,8.479067,0.00047244085
3,32,CosineSchedule,md4,gibbs,16,8,4.0,False,,,8.576214,0.00046456684
4,32,CosineSchedule,md4,gibbs,16,8,4.0,False,,,8.417729,0.0004960629
0,32,CosineSchedule,md4,gibbs,16,16,0.01,False,,,5.3935614,0.011952757
1,32,CosineSchedule,md4,gibbs,16,16,0.01,False,,,5.423499,0.011984253
2,32,CosineSchedule,md4,gibbs,16,16,0.01,False,,,5.4140935,0.011779528
3,32,CosineSchedule,md4,gibbs,16,16,0.01,False,,,5.4186773,0.011889766
4,32,CosineSchedule,md4,gibbs,16,16,0.01,False,,,5.343129,0.011826773
0,32,CosineSchedule,md4,gibbs,16,16,0.1,False,,,5.4363985,0.01158268
1,32,CosineSchedule,md4,gibbs,16,16,0.1,False,,,5.44936,0.011732282
2,32,CosineSchedule,md4,gibbs,16,16,0.1,False,,,5.4111185,0.012141733
3,32,CosineSchedule,md4,gibbs,16,16,0.1,False,,,5.4586554,0.011826774
4,32,CosineSchedule,md4,gibbs,16,16,0.1,False,,,5.402439,0.011519686
0,32,CosineSchedule,md4,gibbs,16,16,0.5,False,,,6.0497212,0.008188974
1,32,CosineSchedule,md4,gibbs,16,16,0.5,False,,,6.0445786,0.007771651
2,32,CosineSchedule,md4,gibbs,16,16,0.5,False,,,6.00939,0.008716534
3,32,CosineSchedule,md4,gibbs,16,16,0.5,False,,,6.036882,0.008259841
4,32,CosineSchedule,md4,gibbs,16,16,0.5,False,,,5.991107,0.007881887
0,32,CosineSchedule,md4,gibbs,16,16,1.0,False,,,6.8186655,0.0037086601
1,32,CosineSchedule,md4,gibbs,16,16,1.0,False,,,6.8212094,0.0037165342
2,32,CosineSchedule,md4,gibbs,16,16,1.0,False,,,6.800553,0.004078739
3,32,CosineSchedule,md4,gibbs,16,16,1.0,False,,,6.698064,0.0038503923
4,32,CosineSchedule,md4,gibbs,16,16,1.0,False,,,6.680236,0.0037952745
0,32,CosineSchedule,md4,gibbs,16,16,2.0,False,,,7.255002,0.0018976373
1,32,CosineSchedule,md4,gibbs,16,16,2.0,False,,,7.109926,0.002133858
2,32,CosineSchedule,md4,gibbs,16,16,2.0,False,,,7.174485,0.0021417316
3,32,CosineSchedule,md4,gibbs,16,16,2.0,False,,,7.041479,0.0023070858
4,32,CosineSchedule,md4,gibbs,16,16,2.0,False,,,6.9968295,0.0024645664
0,32,CosineSchedule,md4,gibbs,16,16,4.0,False,,,7.2145185,0.0013779524
1,32,CosineSchedule,md4,gibbs,16,16,4.0,False,,,7.0496225,0.0015669287
2,32,CosineSchedule,md4,gibbs,16,16,4.0,False,,,7.160839,0.0014409445
3,32,CosineSchedule,md4,gibbs,16,16,4.0,False,,,7.0867014,0.0015039366
4,32,CosineSchedule,md4,gibbs,16,16,4.0,False,,,7.022164,0.0016535429
0,32,CosineSchedule,maskgit,none,32,,,True,0.01,,43.65621,0.001141732
1,32,CosineSchedule,maskgit,none,32,,,True,0.01,,45.22968,0.001141732
2,32,CosineSchedule,maskgit,none,32,,,True,0.01,,44.755245,0.0011338579
3,32,CosineSchedule,maskgit,none,32,,,True,0.01,,44.321327,0.001165354
4,32,CosineSchedule,maskgit,none,32,,,True,0.01,,45.535397,0.0010866139
0,32,CosineSchedule,maskgit,none,32,,,True,0.1,,42.624043,0.001173228
1,32,CosineSchedule,maskgit,none,32,,,True,0.1,,44.630405,0.0010787399
2,32,CosineSchedule,maskgit,none,32,,,True,0.1,,43.15576,0.001094488
3,32,CosineSchedule,maskgit,none,32,,,True,0.1,,43.257854,0.0012440942
4,32,CosineSchedule,maskgit,none,32,,,True,0.1,,43.054157,0.0012913382
0,32,CosineSchedule,maskgit,none,32,,,True,0.5,,21.761305,7.874015e-05
1,32,CosineSchedule,maskgit,none,32,,,True,0.5,,21.654541,7.086614e-05
2,32,CosineSchedule,maskgit,none,32,,,True,0.5,,21.94035,8.661416e-05
3,32,CosineSchedule,maskgit,none,32,,,True,0.5,,21.223677,0.00014173226
4,32,CosineSchedule,maskgit,none,32,,,True,0.5,,21.574245,6.299213e-05
0,32,CosineSchedule,maskgit,none,32,,,True,1.0,,14.784015,0.0001653543
1,32,CosineSchedule,maskgit,none,32,,,True,1.0,,14.892379,0.00026771647
2,32,CosineSchedule,maskgit,none,32,,,True,1.0,,14.749943,0.00021259836
3,32,CosineSchedule,maskgit,none,32,,,True,1.0,,14.739751,0.00025196845
4,32,CosineSchedule,maskgit,none,32,,,True,1.0,,14.81653,0.0001653543
0,32,CosineSchedule,maskgit,none,32,,,True,2.0,,12.301778,0.00048818885
1,32,CosineSchedule,maskgit,none,32,,,True,2.0,,12.34568,0.0007322833
2,32,CosineSchedule,maskgit,none,32,,,True,2.0,,12.202097,0.00057480304
3,32,CosineSchedule,maskgit,none,32,,,True,2.0,,12.041391,0.00066141714
4,32,CosineSchedule,maskgit,none,32,,,True,2.0,,12.237093,0.000551181
0,32,CosineSchedule,maskgit,none,32,,,True,4.0,,10.768972,0.0010393698
1,32,CosineSchedule,maskgit,none,32,,,True,4.0,,10.731053,0.00123622
2,32,CosineSchedule,maskgit,none,32,,,True,4.0,,10.78894,0.00096850365
3,32,CosineSchedule,maskgit,none,32,,,True,4.0,,10.559314,0.0012913384
4,32,CosineSchedule,maskgit,none,32,,,True,4.0,,10.717575,0.0010078738
0,32,CosineSchedule,maskgit,none,32,,,False,0.01,,42.95302,0.0011811021
1,32,CosineSchedule,maskgit,none,32,,,False,0.01,,44.66155,0.0011574801
2,32,CosineSchedule,maskgit,none,32,,,False,0.01,,44.0468,0.0011732279
3,32,CosineSchedule,maskgit,none,32,,,False,0.01,,43.06864,0.0012519682
4,32,CosineSchedule,maskgit,none,32,,,False,0.01,,44.290657,0.0011968501
0,32,CosineSchedule,maskgit,none,32,,,False,0.1,,38.92944,0.0009842517
1,32,CosineSchedule,maskgit,none,32,,,False,0.1,,41.250404,0.0008897635
2,32,CosineSchedule,maskgit,none,32,,,False,0.1,,39.7639,0.0009291336
3,32,CosineSchedule,maskgit,none,32,,,False,0.1,,40.025013,0.00092125963
4,32,CosineSchedule,maskgit,none,32,,,False,0.1,,39.66532,0.0009370076
0,32,CosineSchedule,maskgit,none,32,,,False,0.5,,15.355087,0.00049606286
1,32,CosineSchedule,maskgit,none,32,,,False,0.5,,15.404982,0.00048818882
2,32,CosineSchedule,maskgit,none,32,,,False,0.5,,15.5528555,0.00056692894
3,32,CosineSchedule,maskgit,none,32,,,False,0.5,,15.3330145,0.00050393684
4,32,CosineSchedule,maskgit,none,32,,,False,0.5,,15.672829,0.00040944872
0,32,CosineSchedule,maskgit,none,32,,,False,1.0,,12.573673,0.00094488164
1,32,CosineSchedule,maskgit,none,32,,,False,1.0,,12.658227,0.001133858
2,32,CosineSchedule,maskgit,none,32,,,False,1.0,,12.556406,0.001165354
3,32,CosineSchedule,maskgit,none,32,,,False,1.0,,12.508552,0.001086614
4,32,CosineSchedule,maskgit,none,32,,,False,1.0,,12.542871,0.0009999997
0,32,CosineSchedule,maskgit,none,32,,,False,2.0,,10.942041,0.0015354326
1,32,CosineSchedule,maskgit,none,32,,,False,2.0,,10.998454,0.0018110231
2,32,CosineSchedule,maskgit,none,32,,,False,2.0,,10.948593,0.0014803145
3,32,CosineSchedule,maskgit,none,32,,,False,2.0,,10.770784,0.0018818893
4,32,CosineSchedule,maskgit,none,32,,,False,2.0,,10.886205,0.0016850389
0,32,CosineSchedule,maskgit,none,32,,,False,4.0,,9.875781,0.0019370073
1,32,CosineSchedule,maskgit,none,32,,,False,4.0,,9.791173,0.0022283457
2,32,CosineSchedule,maskgit,none,32,,,False,4.0,,10.01565,0.0018425192
3,32,CosineSchedule,maskgit,none,32,,,False,4.0,,9.746441,0.002338582
4,32,CosineSchedule,maskgit,none,32,,,False,4.0,,9.845396,0.0020236215
0,64,CosineSchedule,md4,forward_backward,32,,,False,,0.01,8.082849,0.004204723
1,64,CosineSchedule,md4,forward_backward,32,,,False,,0.01,7.912958,0.004181101
2,64,CosineSchedule,md4,forward_backward,32,,,False,,0.01,7.8595114,0.0045039356
3,64,CosineSchedule,md4,forward_backward,32,,,False,,0.01,7.9360166,0.004204723
4,64,CosineSchedule,md4,forward_backward,32,,,False,,0.01,8.028603,0.004141731
0,64,CosineSchedule,md4,forward_backward,32,,,False,,0.1,8.234689,0.0034015737
1,64,CosineSchedule,md4,forward_backward,32,,,False,,0.1,8.034649,0.0036062982
2,64,CosineSchedule,md4,forward_backward,32,,,False,,0.1,7.8793473,0.004212597
3,64,CosineSchedule,md4,forward_backward,32,,,False,,0.1,8.086424,0.0033779514
4,64,CosineSchedule,md4,forward_backward,32,,,False,,0.1,8.031625,0.0038897628
0,64,CosineSchedule,md4,forward_backward,32,,,False,,0.5,8.18938,0.0027322825
1,64,CosineSchedule,md4,forward_backward,32,,,False,,0.5,8.264462,0.00243307
2,64,CosineSchedule,md4,forward_backward,32,,,False,,0.5,8.201448,0.0027559046
3,64,CosineSchedule,md4,forward_backward,32,,,False,,0.5,8.358911,0.002417322
4,64,CosineSchedule,md4,forward_backward,32,,,False,,0.5,8.355091,0.0024566923
0,64,CosineSchedule,md4,forward_backward,32,,,False,,1.0,8.209865,0.0025118103
1,64,CosineSchedule,md4,forward_backward,32,,,False,,1.0,8.344198,0.002259842
2,64,CosineSchedule,md4,forward_backward,32,,,False,,1.0,8.098702,0.0025511805
3,64,CosineSchedule,md4,forward_backward,32,,,False,,1.0,8.224108,0.0024724402
4,64,CosineSchedule,md4,forward_backward,32,,,False,,1.0,8.249549,0.0025433064
0,64,CosineSchedule,md4,forward_backward,32,,,False,,1.5,8.000501,0.0027637787
1,64,CosineSchedule,md4,forward_backward,32,,,False,,1.5,7.993006,0.0029133852
2,64,CosineSchedule,md4,forward_backward,32,,,False,,1.5,7.9532743,0.0027559048
3,64,CosineSchedule,md4,forward_backward,32,,,False,,1.5,8.027092,0.002842519
4,64,CosineSchedule,md4,forward_backward,32,,,False,,1.5,8.033136,0.002999999
0,64,CosineSchedule,md4,forward_backward,32,,,False,,2.0,7.6481833,0.0033779517
1,64,CosineSchedule,md4,forward_backward,32,,,False,,2.0,7.7986965,0.0032677157
2,64,CosineSchedule,md4,forward_backward,32,,,False,,2.0,7.642703,0.0034488179
3,64,CosineSchedule,md4,forward_backward,32,,,False,,2.0,7.719213,0.003622046
4,64,CosineSchedule,md4,forward_backward,32,,,False,,2.0,7.786362,0.0034330697
0,64,CosineSchedule,md4,forward_backward,32,,,False,,3.0,7.305519,0.0040629907
1,64,CosineSchedule,md4,forward_backward,32,,,False,,3.0,7.183747,0.004070865
2,64,CosineSchedule,md4,forward_backward,32,,,False,,3.0,7.2340903,0.0044724396
3,64,CosineSchedule,md4,forward_backward,32,,,False,,3.0,7.250892,0.004188975
4,64,CosineSchedule,md4,forward_backward,32,,,False,,3.0,7.223884,0.0040314947
0,64,CosineSchedule,md4,forward_backward,32,,,False,,4.0,6.8390675,0.005496061
1,64,CosineSchedule,md4,forward_backward,32,,,False,,4.0,6.8179398,0.004968502
2,64,CosineSchedule,md4,forward_backward,32,,,False,,4.0,6.70473,0.005535431
3,64,CosineSchedule,md4,forward_backward,32,,,False,,4.0,6.877653,0.005251967
