seed,nfe,forward_process,predictor_type,corrector_type,num_steps,gibbs_k,gibbs_temperature,anneal_temperature,maskgit_temperature,avg_run_length,error_rate
0,64,CosineSchedule,md4,gibbs,32,1,4.0,False,,10.258876,1.5748032e-05
1,64,CosineSchedule,md4,gibbs,32,1,4.0,False,,10.19839,1.5748032e-05
2,64,CosineSchedule,md4,gibbs,32,1,4.0,False,,10.002344,0.0
3,64,CosineSchedule,md4,gibbs,32,1,4.0,False,,10.122579,0.0
4,64,CosineSchedule,md4,gibbs,32,1,4.0,False,,10.100213,2.3622048e-05
0,64,CosineSchedule,md4,gibbs,32,2,0.01,False,,12.551481,0.00023622042
1,64,CosineSchedule,md4,gibbs,32,2,0.01,False,,12.487804,0.00026771644
2,64,CosineSchedule,md4,gibbs,32,2,0.01,False,,12.553944,0.00025196845
3,64,CosineSchedule,md4,gibbs,32,2,0.01,False,,12.46106,0.00015748027
4,64,CosineSchedule,md4,gibbs,32,2,0.01,False,,12.618297,0.00021259839
0,64,CosineSchedule,md4,gibbs,32,2,0.1,False,,12.646972,0.00024409444
1,64,CosineSchedule,md4,gibbs,32,2,0.1,False,,12.454996,0.00033858258
2,64,CosineSchedule,md4,gibbs,32,2,0.1,False,,12.608353,0.00032283456
3,64,CosineSchedule,md4,gibbs,32,2,0.1,False,,12.474418,0.00022834644
4,64,CosineSchedule,md4,gibbs,32,2,0.1,False,,12.517113,0.00025984246
0,64,CosineSchedule,md4,gibbs,32,2,0.5,False,,12.447729,0.00014173228
1,64,CosineSchedule,md4,gibbs,32,2,0.5,False,,12.663238,0.00014960626
2,64,CosineSchedule,md4,gibbs,32,2,0.5,False,,12.507329,0.0001102362
3,64,CosineSchedule,md4,gibbs,32,2,0.5,False,,12.533047,0.00019685036
4,64,CosineSchedule,md4,gibbs,32,2,0.5,False,,12.491461,0.00010236219
0,64,CosineSchedule,md4,gibbs,32,2,1.0,False,,12.170772,8.661416e-05
1,64,CosineSchedule,md4,gibbs,32,2,1.0,False,,12.162675,9.4488176e-05
2,64,CosineSchedule,md4,gibbs,32,2,1.0,False,,12.140757,3.937008e-05
3,64,CosineSchedule,md4,gibbs,32,2,1.0,False,,12.233584,6.299213e-05
4,64,CosineSchedule,md4,gibbs,32,2,1.0,False,,12.042526,6.299213e-05
0,64,CosineSchedule,md4,gibbs,32,2,2.0,False,,11.145942,3.1496063e-05
1,64,CosineSchedule,md4,gibbs,32,2,2.0,False,,11.32643,2.3622048e-05
2,64,CosineSchedule,md4,gibbs,32,2,2.0,False,,11.309419,2.3622048e-05
3,64,CosineSchedule,md4,gibbs,32,2,2.0,False,,11.285487,3.1496063e-05
4,64,CosineSchedule,md4,gibbs,32,2,2.0,False,,11.165387,2.3622048e-05
0,64,CosineSchedule,md4,gibbs,32,2,4.0,False,,10.246558,3.937008e-05
1,64,CosineSchedule,md4,gibbs,32,2,4.0,False,,10.261343,6.299213e-05
2,64,CosineSchedule,md4,gibbs,32,2,4.0,False,,10.299324,1.5748032e-05
3,64,CosineSchedule,md4,gibbs,32,2,4.0,False,,10.421756,7.874016e-06
4,64,CosineSchedule,md4,gibbs,32,2,4.0,False,,10.120176,2.3622048e-05
0,64,CosineSchedule,md4,gibbs,32,4,0.01,False,,10.82544,0.0010393698
1,64,CosineSchedule,md4,gibbs,32,4,0.01,False,,10.64272,0.0008897635
2,64,CosineSchedule,md4,gibbs,32,4,0.01,False,,10.8272705,0.0009212596
3,64,CosineSchedule,md4,gibbs,32,4,0.01,False,,10.698763,0.0010078738
4,64,CosineSchedule,md4,gibbs,32,4,0.01,False,,10.644491,0.00094488164
0,64,CosineSchedule,md4,gibbs,32,4,0.1,False,,10.684474,0.0010236219
1,64,CosineSchedule,md4,gibbs,32,4,0.1,False,,10.727456,0.0010393698
2,64,CosineSchedule,md4,gibbs,32,4,0.1,False,,10.718473,0.0009999997
3,64,CosineSchedule,md4,gibbs,32,4,0.1,False,,10.838273,0.0009921257
4,64,CosineSchedule,md4,gibbs,32,4,0.1,False,,10.746369,0.0009921258
0,64,CosineSchedule,md4,gibbs,32,4,0.5,False,,11.2537365,0.00086614146
1,64,CosineSchedule,md4,gibbs,32,4,0.5,False,,11.2399025,0.0008346454
2,64,CosineSchedule,md4,gibbs,32,4,0.5,False,,11.32643,0.0007007873
3,64,CosineSchedule,md4,gibbs,32,4,0.5,False,,11.115935,0.0010314957
4,64,CosineSchedule,md4,gibbs,32,4,0.5,False,,11.17416,0.0006456691
0,64,CosineSchedule,md4,gibbs,32,4,1.0,False,,11.430613,0.00031496055
1,64,CosineSchedule,md4,gibbs,32,4,1.0,False,,11.47159,0.00037795265
2,64,CosineSchedule,md4,gibbs,32,4,1.0,False,,11.451065,0.00030708654
3,64,CosineSchedule,md4,gibbs,32,4,1.0,False,,11.489094,0.00035433064
4,64,CosineSchedule,md4,gibbs,32,4,1.0,False,,11.291461,0.0003385826
0,64,CosineSchedule,md4,gibbs,32,4,2.0,False,,10.860344,0.00024409444
1,64,CosineSchedule,md4,gibbs,32,4,2.0,False,,10.995619,0.00011811023
2,64,CosineSchedule,md4,gibbs,32,4,2.0,False,,11.064051,0.00018110235
3,64,CosineSchedule,md4,gibbs,32,4,2.0,False,,10.910331,0.00016535429
4,64,CosineSchedule,md4,gibbs,32,4,2.0,False,,10.728354,0.00011811023
0,64,CosineSchedule,md4,gibbs,32,4,4.0,False,,10.049462,0.00012598424
1,64,CosineSchedule,md4,gibbs,32,4,4.0,False,,10.19027,6.299213e-05
2,64,CosineSchedule,md4,gibbs,32,4,4.0,False,,10.314262,7.874015e-05
3,64,CosineSchedule,md4,gibbs,32,4,4.0,False,,10.255589,0.00013385824
4,64,CosineSchedule,md4,gibbs,32,4,4.0,False,,10.10819,5.511811e-05
0,64,CosineSchedule,md4,gibbs,32,8,0.01,False,,7.9855266,0.003456692
1,64,CosineSchedule,md4,gibbs,32,8,0.01,False,,7.98453,0.0032440936
2,64,CosineSchedule,md4,gibbs,32,8,0.01,False,,8.029105,0.0033779517
3,64,CosineSchedule,md4,gibbs,32,8,0.01,False,,7.9985,0.0035826762
4,64,CosineSchedule,md4,gibbs,32,8,0.01,False,,8.085913,0.0036771642
0,64,CosineSchedule,md4,gibbs,32,8,0.1,False,,7.9517913,0.0036220462
1,64,CosineSchedule,md4,gibbs,32,8,0.1,False,,8.029105,0.0035826762
2,64,CosineSchedule,md4,gibbs,32,8,0.1,False,,8.097678,0.0033070857
3,64,CosineSchedule,md4,gibbs,32,8,0.1,False,,7.9706078,0.003692912
4,64,CosineSchedule,md4,gibbs,32,8,0.1,False,,8.067566,0.0038818885
0,64,CosineSchedule,md4,gibbs,32,8,0.5,False,,8.681498,0.0027007866
1,64,CosineSchedule,md4,gibbs,32,8,0.5,False,,8.7695265,0.0027086607
2,64,CosineSchedule,md4,gibbs,32,8,0.5,False,,8.731241,0.0026377947
3,64,CosineSchedule,md4,gibbs,32,8,0.5,False,,8.635228,0.0025590544
4,64,CosineSchedule,md4,gibbs,32,8,0.5,False,,8.92297,0.0026692904
0,64,CosineSchedule,md4,gibbs,32,8,1.0,False,,9.554378,0.001102362
1,64,CosineSchedule,md4,gibbs,32,8,1.0,False,,9.51956,0.0012440941
2,64,CosineSchedule,md4,gibbs,32,8,1.0,False,,9.656006,0.0011338579
3,64,CosineSchedule,md4,gibbs,32,8,1.0,False,,9.485698,0.0012047241
4,64,CosineSchedule,md4,gibbs,32,8,1.0,False,,9.528772,0.0010314957
0,64,CosineSchedule,md4,gibbs,32,8,2.0,False,,9.705793,0.0004409448
1,64,CosineSchedule,md4,gibbs,32,8,2.0,False,,9.76801,0.000566929
2,64,CosineSchedule,md4,gibbs,32,8,2.0,False,,9.619721,0.0004803148
3,64,CosineSchedule,md4,gibbs,32,8,2.0,False,,9.619721,0.0006299211
4,64,CosineSchedule,md4,gibbs,32,8,2.0,False,,9.590889,0.000551181
0,64,CosineSchedule,md4,gibbs,32,8,4.0,False,,9.191441,0.00042519675
1,64,CosineSchedule,md4,gibbs,32,8,4.0,False,,9.325367,0.00037007866
2,64,CosineSchedule,md4,gibbs,32,8,4.0,False,,9.282089,0.0003385826
3,64,CosineSchedule,md4,gibbs,32,8,4.0,False,,9.1070795,0.00039370073
4,64,CosineSchedule,md4,gibbs,32,8,4.0,False,,9.208633,0.00034645663
0,64,CosineSchedule,md4,gibbs,32,16,0.01,False,,5.476873,0.012299214
1,64,CosineSchedule,md4,gibbs,32,16,0.01,False,,5.559416,0.012897639
2,64,CosineSchedule,md4,gibbs,32,16,0.01,False,,5.5368114,0.011937009
3,64,CosineSchedule,md4,gibbs,32,16,0.01,False,,5.554591,0.012511814
4,64,CosineSchedule,md4,gibbs,32,16,0.01,False,,5.60543,0.012511813
0,64,CosineSchedule,md4,gibbs,32,16,0.1,False,,5.4909697,0.011440946
1,64,CosineSchedule,md4,gibbs,32,16,0.1,False,,5.543285,0.012574806
2,64,CosineSchedule,md4,gibbs,32,16,0.1,False,,5.5120144,0.012133861
3,64,CosineSchedule,md4,gibbs,32,16,0.1,False,,5.573699,0.012496065
4,64,CosineSchedule,md4,gibbs,32,16,0.1,False,,5.6147738,0.012251969
0,64,CosineSchedule,md4,gibbs,32,16,0.5,False,,6.203955,0.008472439
1,64,CosineSchedule,md4,gibbs,32,16,0.5,False,,6.245121,0.00802362
2,64,CosineSchedule,md4,gibbs,32,16,0.5,False,,6.2187243,0.008251967
3,64,CosineSchedule,md4,gibbs,32,16,0.5,False,,6.237513,0.008031494
4,64,CosineSchedule,md4,gibbs,32,16,0.5,False,,6.3063507,0.007921257
0,64,CosineSchedule,md4,gibbs,32,16,1.0,False,,7.1036124,0.0031653536
1,64,CosineSchedule,md4,gibbs,32,16,1.0,False,,7.178107,0.00347244
2,64,CosineSchedule,md4,gibbs,32,16,1.0,False,,7.2595286,0.0033307078
3,64,CosineSchedule,md4,gibbs,32,16,1.0,False,,7.1456485,0.0035984241
4,64,CosineSchedule,md4,gibbs,32,16,1.0,False,,7.234908,0.003614172
0,64,CosineSchedule,md4,gibbs,32,16,2.0,False,,7.525428,0.0020078735
1,64,CosineSchedule,md4,gibbs,32,16,2.0,False,,7.593735,0.0020472435
2,64,CosineSchedule,md4,gibbs,32,16,2.0,False,,7.6858406,0.0018188971
3,64,CosineSchedule,md4,gibbs,32,16,2.0,False,,7.5815907,0.0019685032
4,64,CosineSchedule,md4,gibbs,32,16,2.0,False,,7.690459,0.001748031
0,64,CosineSchedule,md4,gibbs,32,16,4.0,False,,7.5694857,0.0013228343
1,64,CosineSchedule,md4,gibbs,32,16,4.0,False,,7.5302978,0.0013937005
2,64,CosineSchedule,md4,gibbs,32,16,4.0,False,,7.7467766,0.0012519682
3,64,CosineSchedule,md4,gibbs,32,16,4.0,False,,7.5011725,0.0012992122
4,64,CosineSchedule,md4,gibbs,32,16,4.0,False,,7.7196794,0.0012598422
0,65,CosineSchedule,md4,gibbs_argmax,32,1,0.01,True,,10.124981,0.015968507
1,65,CosineSchedule,md4,gibbs_argmax,32,1,0.01,True,,10.132996,0.015834648
2,65,CosineSchedule,md4,gibbs_argmax,32,1,0.01,True,,10.138614,0.015842523
3,65,CosineSchedule,md4,gibbs_argmax,32,1,0.01,True,,10.038428,0.016307088
4,65,CosineSchedule,md4,gibbs_argmax,32,1,0.01,True,,10.226909,0.015527562
0,65,CosineSchedule,md4,gibbs_argmax,32,1,0.1,True,,10.182165,0.015590552
1,65,CosineSchedule,md4,gibbs_argmax,32,1,0.1,True,,10.251482,0.015393705
2,65,CosineSchedule,md4,gibbs_argmax,32,1,0.1,True,,10.231814,0.0155118145
3,65,CosineSchedule,md4,gibbs_argmax,32,1,0.1,True,,10.122579,0.016204726
4,65,CosineSchedule,md4,gibbs_argmax,32,1,0.1,True,,10.10819,0.015598427
0,65,CosineSchedule,md4,gibbs_argmax,32,1,0.5,True,,9.976617,0.015984254
1,65,CosineSchedule,md4,gibbs_argmax,32,1,0.5,True,,9.95257,0.016196854
2,65,CosineSchedule,md4,gibbs_argmax,32,1,0.5,True,,9.935575,0.016236223
3,65,CosineSchedule,md4,gibbs_argmax,32,1,0.5,True,,10.040003,0.016133862
4,65,CosineSchedule,md4,gibbs_argmax,32,1,0.5,True,,9.945611,0.015519687
0,65,CosineSchedule,md4,gibbs_argmax,32,1,1.0,True,,9.592325,0.016803153
1,65,CosineSchedule,md4,gibbs_argmax,32,1,1.0,True,,9.712421,0.016236221
2,65,CosineSchedule,md4,gibbs_argmax,32,1,1.0,True,,9.370425,0.017330708
3,65,CosineSchedule,md4,gibbs_argmax,32,1,1.0,True,,9.599521,0.01654331
4,65,CosineSchedule,md4,gibbs_argmax,32,1,1.0,True,,9.45068,0.017062996
0,65,CosineSchedule,md4,gibbs_argmax,32,1,2.0,True,,8.865495,0.018456696
1,65,CosineSchedule,md4,gibbs_argmax,32,1,2.0,True,,8.967353,0.01816536
2,65,CosineSchedule,md4,gibbs_argmax,32,1,2.0,True,,8.749743,0.018582677
3,65,CosineSchedule,md4,gibbs_argmax,32,1,2.0,True,,8.971124,0.017614176
4,65,CosineSchedule,md4,gibbs_argmax,32,1,2.0,True,,8.80088,0.018322838
0,65,CosineSchedule,md4,gibbs_argmax,32,1,4.0,True,,8.269802,0.02011024
1,65,CosineSchedule,md4,gibbs_argmax,32,1,4.0,True,,8.256999,0.019740159
2,65,CosineSchedule,md4,gibbs_argmax,32,1,4.0,True,,8.09307,0.02058268
3,65,CosineSchedule,md4,gibbs_argmax,32,1,4.0,True,,8.11102,0.020338587
4,65,CosineSchedule,md4,gibbs_argmax,32,1,4.0,True,,8.112048,0.019748034
0,65,CosineSchedule,md4,gibbs_argmax,32,2,0.01,True,,9.190121,0.01766929
1,65,CosineSchedule,md4,gibbs_argmax,32,2,0.01,True,,9.203999,0.017645668
2,65,CosineSchedule,md4,gibbs_argmax,32,2,0.01,True,,9.222567,0.017685045
3,65,CosineSchedule,md4,gibbs_argmax,32,2,0.01,True,,9.139593,0.01770079
4,65,CosineSchedule,md4,gibbs_argmax,32,2,0.01,True,,9.287477,0.01766142
0,65,CosineSchedule,md4,gibbs_argmax,32,2,0.1,True,,9.3179,0.01758268
1,65,CosineSchedule,md4,gibbs_argmax,32,2,0.1,True,,9.192101,0.017826771
2,65,CosineSchedule,md4,gibbs_argmax,32,2,0.1,True,,9.36357,0.017220475
3,65,CosineSchedule,md4,gibbs_argmax,32,2,0.1,True,,9.212609,0.017629923
4,65,CosineSchedule,md4,gibbs_argmax,32,2,0.1,True,,9.287477,0.017653545
0,65,CosineSchedule,md4,gibbs_argmax,32,2,0.5,True,,9.150047,0.018007876
1,65,CosineSchedule,md4,gibbs_argmax,32,2,0.5,True,,9.051054,0.018692914
2,65,CosineSchedule,md4,gibbs_argmax,32,2,0.5,True,,9.34989,0.016771656
3,65,CosineSchedule,md4,gibbs_argmax,32,2,0.5,True,,9.25859,0.017267719
4,65,CosineSchedule,md4,gibbs_argmax,32,2,0.5,True,,9.123307,0.018149607
0,65,CosineSchedule,md4,gibbs_argmax,32,2,1.0,True,,9.123958,0.017968507
1,65,CosineSchedule,md4,gibbs_argmax,32,2,1.0,True,,9.17497,0.017614176
2,65,CosineSchedule,md4,gibbs_argmax,32,2,1.0,True,,9.131769,0.01762205
3,65,CosineSchedule,md4,gibbs_argmax,32,2,1.0,True,,9.095431,0.01774016
4,65,CosineSchedule,md4,gibbs_argmax,32,2,1.0,True,,9.04338,0.017960628
0,65,CosineSchedule,md4,gibbs_argmax,32,2,2.0,True,,8.79302,0.018685045
1,65,CosineSchedule,md4,gibbs_argmax,32,2,2.0,True,,8.865495,0.01823622
2,65,CosineSchedule,md4,gibbs_argmax,32,2,2.0,True,,8.721723,0.019488195
3,65,CosineSchedule,md4,gibbs_argmax,32,2,2.0,True,,8.867336,0.01771654
4,65,CosineSchedule,md4,gibbs_argmax,32,2,2.0,True,,8.75513,0.018165357
0,65,CosineSchedule,md4,gibbs_argmax,32,2,4.0,True,,8.197771,0.0200315
1,65,CosineSchedule,md4,gibbs_argmax,32,2,4.0,True,,8.255935,0.020425197
2,65,CosineSchedule,md4,gibbs_argmax,32,2,4.0,True,,8.307913,0.019551186
3,65,CosineSchedule,md4,gibbs_argmax,32,2,4.0,True,,8.369295,0.019440945
4,65,CosineSchedule,md4,gibbs_argmax,32,2,4.0,True,,8.227807,0.019708669
0,65,CosineSchedule,md4,gibbs_argmax,32,4,0.01,True,,8.236278,0.020921258
1,65,CosineSchedule,md4,gibbs_argmax,32,4,0.01,True,,7.9601984,0.022094492
2,65,CosineSchedule,md4,gibbs_argmax,32,4,0.01,True,,8.188855,0.0208189
3,65,CosineSchedule,md4,gibbs_argmax,32,4,0.01,True,,8.073163,0.021755911
4,65,CosineSchedule,md4,gibbs_argmax,32,4,0.01,True,,8.054367,0.02155906
0,65,CosineSchedule,md4,gibbs_argmax,32,4,0.1,True,,8.115133,0.021212602
1,65,CosineSchedule,md4,gibbs_argmax,32,4,0.1,True,,8.06655,0.02136221
2,65,CosineSchedule,md4,gibbs_argmax,32,4,0.1,True,,8.118221,0.020803154
3,65,CosineSchedule,md4,gibbs_argmax,32,4,0.1,True,,8.02206,0.021755911
4,65,CosineSchedule,md4,gibbs_argmax,32,4,0.1,True,,8.053354,0.021511815
0,65,CosineSchedule,md4,gibbs_argmax,32,4,0.5,True,,8.190428,0.020834645
1,65,CosineSchedule,md4,gibbs_argmax,32,4,0.5,True,,8.1378355,0.020842522
2,65,CosineSchedule,md4,gibbs_argmax,32,4,0.5,True,,8.226749,0.020826776
3,65,CosineSchedule,md4,gibbs_argmax,32,4,0.5,True,,8.146121,0.021188978
4,65,CosineSchedule,md4,gibbs_argmax,32,4,0.5,True,,8.130598,0.021149611
0,65,CosineSchedule,md4,gibbs_argmax,32,4,1.0,True,,8.268734,0.02083465
1,65,CosineSchedule,md4,gibbs_argmax,32,4,1.0,True,,8.158063,0.021055123
2,65,CosineSchedule,md4,gibbs_argmax,32,4,1.0,True,,8.381351,0.020157486
3,65,CosineSchedule,md4,gibbs_argmax,32,4,1.0,True,,8.331706,0.020291343
4,65,CosineSchedule,md4,gibbs_argmax,32,4,1.0,True,,8.178391,0.020622047
0,65,CosineSchedule,md4,gibbs_argmax,32,4,2.0,True,,8.306294,0.020338591
1,65,CosineSchedule,md4,gibbs_argmax,32,4,2.0,True,,8.241051,0.020700788
2,65,CosineSchedule,md4,gibbs_argmax,32,4,2.0,True,,8.217243,0.02138583
3,65,CosineSchedule,md4,gibbs_argmax,32,4,2.0,True,,8.22041,0.020771656
4,65,CosineSchedule,md4,gibbs_argmax,32,4,2.0,True,,8.061977,0.021708664
0,65,CosineSchedule,md4,gibbs_argmax,32,4,4.0,True,,7.8268313,0.022133857
1,65,CosineSchedule,md4,gibbs_argmax,32,4,4.0,True,,8.013021,0.021433072
2,65,CosineSchedule,md4,gibbs_argmax,32,4,4.0,True,,7.9875197,0.02171654
3,65,CosineSchedule,md4,gibbs_argmax,32,4,4.0,True,,7.8934383,0.021708664
4,65,CosineSchedule,md4,gibbs_argmax,32,4,4.0,True,,7.844099,0.021803154
0,65,CosineSchedule,md4,gibbs_argmax,32,8,0.01,True,,6.3188033,0.029960634
1,65,CosineSchedule,md4,gibbs_argmax,32,8,0.01,True,,6.254886,0.030000003
2,65,CosineSchedule,md4,gibbs_argmax,32,8,0.01,True,,6.323798,0.029425196
3,65,CosineSchedule,md4,gibbs_argmax,32,8,0.01,True,,6.316309,0.029425202
4,65,CosineSchedule,md4,gibbs_argmax,32,8,0.01,True,,6.365626,0.030188978
0,65,CosineSchedule,md4,gibbs_argmax,32,8,0.1,True,,6.2220497,0.030377956
1,65,CosineSchedule,md4,gibbs_argmax,32,8,0.1,True,,6.3241105,0.029582677
2,65,CosineSchedule,md4,gibbs_argmax,32,8,0.1,True,,6.33632,0.029118111
3,65,CosineSchedule,md4,gibbs_argmax,32,8,0.1,True,,6.2958045,0.029677168
4,65,CosineSchedule,md4,gibbs_argmax,32,8,0.1,True,,6.3741846,0.029212601
0,65,CosineSchedule,md4,gibbs_argmax,32,8,0.5,True,,6.316932,0.029023621
1,65,CosineSchedule,md4,gibbs_argmax,32,8,0.5,True,,6.4721646,0.028598424
2,65,CosineSchedule,md4,gibbs_argmax,32,8,0.5,True,,6.4718375,0.028740168
3,65,CosineSchedule,md4,gibbs_argmax,32,8,0.5,True,,6.3463736,0.02961418
4,65,CosineSchedule,md4,gibbs_argmax,32,8,0.5,True,,6.5156527,0.028692922
0,65,CosineSchedule,md4,gibbs_argmax,32,8,1.0,True,,6.5110126,0.02828347
1,65,CosineSchedule,md4,gibbs_argmax,32,8,1.0,True,,6.6694455,0.027267719
2,65,CosineSchedule,md4,gibbs_argmax,32,8,1.0,True,,6.6204615,0.028023627
3,65,CosineSchedule,md4,gibbs_argmax,32,8,1.0,True,,6.5120063,0.028181106
4,65,CosineSchedule,md4,gibbs_argmax,32,8,1.0,True,,6.687216,0.028291345
0,65,CosineSchedule,md4,gibbs_argmax,32,8,2.0,True,,6.9204154,0.026220478
1,65,CosineSchedule,md4,gibbs_argmax,32,8,2.0,True,,7.0213933,0.026149606
2,65,CosineSchedule,md4,gibbs_argmax,32,8,2.0,True,,6.906972,0.027519686
3,65,CosineSchedule,md4,gibbs_argmax,32,8,2.0,True,,6.8902407,0.0263937
4,65,CosineSchedule,md4,gibbs_argmax,32,8,2.0,True,,6.8197556,0.027952759
0,65,CosineSchedule,md4,gibbs_argmax,32,8,4.0,True,,6.9956822,0.02614961
1,65,CosineSchedule,md4,gibbs_argmax,32,8,4.0,True,,7.1004605,0.02592914
2,65,CosineSchedule,md4,gibbs_argmax,32,8,4.0,True,,7.029491,0.026220467
3,65,CosineSchedule,md4,gibbs_argmax,32,8,4.0,True,,7.0113935,0.026629921
4,65,CosineSchedule,md4,gibbs_argmax,32,8,4.0,True,,6.9043636,0.027023626
0,65,CosineSchedule,md4,gibbs_argmax,32,16,0.01,True,,4.6418858,0.045425206
1,65,CosineSchedule,md4,gibbs_argmax,32,16,0.01,True,,4.724293,0.044708654
2,65,CosineSchedule,md4,gibbs_argmax,32,16,0.01,True,,4.688645,0.045086607
3,65,CosineSchedule,md4,gibbs_argmax,32,16,0.01,True,,4.701561,0.04451969
4,65,CosineSchedule,md4,gibbs_argmax,32,16,0.01,True,,4.7311034,0.045165356
0,65,CosineSchedule,md4,gibbs_argmax,32,16,0.1,True,,4.6229415,0.045921255
1,65,CosineSchedule,md4,gibbs_argmax,32,16,0.1,True,,4.7161117,0.045606297
2,65,CosineSchedule,md4,gibbs_argmax,32,16,0.1,True,,4.6846976,0.04525984
3,65,CosineSchedule,md4,gibbs_argmax,32,16,0.1,True,,4.7154174,0.044834647
4,65,CosineSchedule,md4,gibbs_argmax,32,16,0.1,True,,4.7065744,0.045393698
0,65,CosineSchedule,md4,gibbs_argmax,32,16,0.5,True,,4.697248,0.045125984
1,65,CosineSchedule,md4,gibbs_argmax,32,16,0.5,True,,4.826182,0.04383464
2,65,CosineSchedule,md4,gibbs_argmax,32,16,0.5,True,,4.7488313,0.04459842
3,65,CosineSchedule,md4,gibbs_argmax,32,16,0.5,True,,4.7968817,0.04340157
4,65,CosineSchedule,md4,gibbs_argmax,32,16,0.5,True,,4.8214555,0.04402362
0,65,CosineSchedule,md4,gibbs_argmax,32,16,1.0,True,,4.8782344,0.04313386
1,65,CosineSchedule,md4,gibbs_argmax,32,16,1.0,True,,4.982871,0.042346455
2,65,CosineSchedule,md4,gibbs_argmax,32,16,1.0,True,,4.9079757,0.04328347
3,65,CosineSchedule,md4,gibbs_argmax,32,16,1.0,True,,4.943612,0.042291332
4,65,CosineSchedule,md4,gibbs_argmax,32,16,1.0,True,,4.9627795,0.04322046
0,65,CosineSchedule,md4,gibbs_argmax,32,16,2.0,True,,5.2274766,0.04045669
1,65,CosineSchedule,md4,gibbs_argmax,32,16,2.0,True,,5.1777844,0.041346453
2,65,CosineSchedule,md4,gibbs_argmax,32,16,2.0,True,,5.269658,0.039992124
3,65,CosineSchedule,md4,gibbs_argmax,32,16,2.0,True,,5.19333,0.040984247
4,65,CosineSchedule,md4,gibbs_argmax,32,16,2.0,True,,5.2586174,0.040220466
0,65,CosineSchedule,md4,gibbs_argmax,32,16,4.0,True,,5.5032463,0.03785039
1,65,CosineSchedule,md4,gibbs_argmax,32,16,4.0,True,,5.449823,0.038464565
2,65,CosineSchedule,md4,gibbs_argmax,32,16,4.0,True,,5.509642,0.03858268
3,65,CosineSchedule,md4,gibbs_argmax,32,16,4.0,True,,5.4860277,0.038748026
4,65,CosineSchedule,md4,gibbs_argmax,32,16,4.0,True,,5.538728,0.037708662
0,65,CosineSchedule,md4,gibbs_argmax,32,1,0.01,False,,14.359434,0.0006850392
1,65,CosineSchedule,md4,gibbs_argmax,32,1,0.01,False,,14.432291,0.00053543295
2,65,CosineSchedule,md4,gibbs_argmax,32,1,0.01,False,,14.359434,0.000566929
3,65,CosineSchedule,md4,gibbs_argmax,32,1,0.01,False,,14.349775,0.000614173
4,65,CosineSchedule,md4,gibbs_argmax,32,1,0.01,False,,14.427412,0.00052755896
0,65,CosineSchedule,md4,gibbs_argmax,32,1,0.1,False,,14.247552,0.00056692894
1,65,CosineSchedule,md4,gibbs_argmax,32,1,0.1,False,,14.393344,0.00057480304
2,65,CosineSchedule,md4,gibbs_argmax,32,1,0.1,False,,14.320877,0.00066141714
3,65,CosineSchedule,md4,gibbs_argmax,32,1,0.1,False,,14.432291,0.0006299211
4,65,CosineSchedule,md4,gibbs_argmax,32,1,0.1,False,,14.171833,0.000559055
0,65,CosineSchedule,md4,gibbs_argmax,32,1,0.5,False,,13.638786,0.0008425195
1,65,CosineSchedule,md4,gibbs_argmax,32,1,0.5,False,,13.728014,0.0008818895
2,65,CosineSchedule,md4,gibbs_argmax,32,1,0.5,False,,13.44679,0.0009212596
3,65,CosineSchedule,md4,gibbs_argmax,32,1,0.5,False,,13.6083355,0.00084251945
4,65,CosineSchedule,md4,gibbs_argmax,32,1,0.5,False,,13.499262,0.0008346454
0,65,CosineSchedule,md4,gibbs_argmax,32,1,1.0,False,,12.475633,0.00111811
1,65,CosineSchedule,md4,gibbs_argmax,32,1,1.0,False,,12.547791,0.0012362201
2,65,CosineSchedule,md4,gibbs_argmax,32,1,1.0,False,,12.361178,0.001173228
3,65,CosineSchedule,md4,gibbs_argmax,32,1,1.0,False,,12.628256,0.0011102359
4,65,CosineSchedule,md4,gibbs_argmax,32,1,1.0,False,,12.435636,0.0013307084
0,65,CosineSchedule,md4,gibbs_argmax,32,1,2.0,False,,11.507688,0.0016614167
1,65,CosineSchedule,md4,gibbs_argmax,32,1,2.0,False,,11.348523,0.0016614168
2,65,CosineSchedule,md4,gibbs_argmax,32,1,2.0,False,,11.30143,0.001779527
3,65,CosineSchedule,md4,gibbs_argmax,32,1,2.0,False,,11.367673,0.0017480311
4,65,CosineSchedule,md4,gibbs_argmax,32,1,2.0,False,,11.368683,0.0017716531
0,65,CosineSchedule,md4,gibbs_argmax,32,1,4.0,False,,10.441309,0.0022204716
1,65,CosineSchedule,md4,gibbs_argmax,32,1,4.0,False,,10.413277,0.002204724
2,65,CosineSchedule,md4,gibbs_argmax,32,1,4.0,False,,10.196766,0.002409448
3,65,CosineSchedule,md4,gibbs_argmax,32,1,4.0,False,,10.35934,0.0023149601
4,65,CosineSchedule,md4,gibbs_argmax,32,1,4.0,False,,10.319252,0.0026456683
0,65,CosineSchedule,md4,gibbs_argmax,32,2,0.01,False,,12.704714,0.0012519682
1,65,CosineSchedule,md4,gibbs_argmax,32,2,0.01,False,,12.678288,0.0015433066
2,65,CosineSchedule,md4,gibbs_argmax,32,2,0.01,False,,12.759171,0.0014803145
